0.00000,0.00000,0.00000,0.00000,0.00000,3.28000,3.28000,49.25000,49.25000
0.00000,0.00000,0.00000,0.00000,0.00000,3.28000,3.28000,49.25000,49.25000
0.00000,0.00000,0.00000,0.00000,0.00000,3.28000,3.28000,68.95000,68.95000
0.00000,0.00000,0.00000,0.02000,0.00000,3.28000,3.28000,68.95000,68.95000
0.00000,0.00000,0.00000,0.08000,0.00000,3.28000,3.28000,88.32000,88.64000
0.00000,0.00000,0.02000,1.12000,0.00000,3.28000,3.28000,88.32000,88.64000
0.00000,0.00000,0.06000,1.87000,0.00000,2.58000,2.62000,80.86000,98.39000
0.01000,0.00000,0.09000,2.32000,0.42000,1.34000,1.78000,80.86000,98.39000
0.01000,0.00000,0.11000,2.20000,1.18000,1.23000,1.89000,51.35000,97.00000
0.01000,0.00000,0.10000,1.45000,1.74000,1.18000,1.94000,51.35000,97.00000
0.02000,0.00000,0.07000,0.48000,2.10000,1.19000,1.93000,57.25000,86.54000
0.02000,0.00000,0.03000,0.04000,2.22000,1.27000,1.85000,57.25000,86.54000
0.02000,0.00000,-0.00000,0.02000,2.01000,1.49000,1.80000,81.39000,78.46000
0.02000,0.00000,-0.04000,0.04000,1.93000,3.28000,3.28000,81.39000,78.46000
0.03000,0.00000,-0.06000,0.00000,1.39000,1.97000,1.72000,97.28000,79.07000
0.03000,0.00000,-0.07000,0.87000,1.35000,1.79000,1.34000,97.28000,79.07000
0.03000,0.00000,-0.06000,1.95000,1.35000,1.82000,1.31000,94.06000,80.38000
0.04000,0.00000,-0.03000,2.53000,1.16000,1.78000,1.34000,94.06000,80.38000
0.04000,0.00000,-0.00000,2.99000,1.20000,2.00000,1.74000,77.52000,89.46000
0.05000,0.00000,0.02000,2.90000,1.54000,3.28000,3.28000,77.52000,89.46000
0.05000,0.00000,0.04000,2.82000,1.83000,2.28000,2.44000,72.96000,97.77000
0.06000,0.00000,0.05000,2.68000,2.10000,1.41000,1.76000,72.96000,97.77000
0.06000,0.00000,0.06000,2.43000,2.14000,1.35000,1.78000,58.70000,84.84000
0.07000,0.00000,0.05000,2.07000,2.32000,1.33000,1.80000,58.70000,84.84000
0.07000,0.00000,0.05000,1.64000,1.99000,1.34000,1.78000,59.65000,79.60000
0.07000,0.00000,0.04000,1.33000,1.91000,1.37000,1.76000,59.65000,79.60000
0.08000,0.00000,0.03000,1.35000,1.68000,1.44000,1.77000,67.98000,82.34000
0.08000,0.00000,0.02000,1.37000,1.70000,1.59000,1.86000,67.98000,82.34000
0.08000,0.00000,0.03000,1.58000,1.49000,1.91000,2.14000,75.08000,90.25000
0.09000,0.00000,0.03000,1.99000,1.83000,1.79000,2.04000,75.08000,90.25000
0.09000,0.00000,0.04000,2.16000,1.78000,1.61000,1.89000,64.48000,87.16000
0.10000,0.00000,0.04000,2.20000,1.93000,1.43000,1.76000,64.48000,87.16000
0.10000,0.00000,0.04000,2.08000,1.83000,1.39000,1.75000,55.70000,84.00000
0.11000,0.00000,0.04000,1.58000,1.81000,1.36000,1.77000,55.70000,84.00000
0.11000,0.00000,0.03000,1.25000,1.64000,1.38000,1.76000,60.05000,84.85000
0.11000,0.00000,0.03000,1.33000,1.58000,1.43000,1.76000,60.05000,84.85000
0.11000,0.00000,0.02000,1.20000,1.58000,1.51000,1.81000,64.58000,88.75000
0.12000,0.00000,0.02000,1.29000,1.62000,1.80000,2.04000,64.58000,88.75000
0.12000,0.00000,0.01000,1.29000,1.89000,2.29000,2.44000,77.93000,99.01000
0.13000,0.00000,-0.00000,1.58000,2.05000,3.02000,3.03000,77.93000,99.01000
0.13000,0.00000,-0.01000,2.20000,2.59000,3.24000,3.24000,93.82000,109.40000
0.14000,0.00000,-0.02000,2.66000,3.01000,3.28000,3.28000,93.82000,109.40000
0.14000,0.00000,-0.02000,3.17000,3.24000,3.21000,3.21000,87.27000,101.74000
0.15000,0.00000,-0.02000,3.13000,3.24000,3.19000,3.18000,87.27000,101.74000
0.16000,0.00000,-0.03000,2.80000,3.11000,3.14000,3.13000,82.37000,98.37000
0.17000,0.00000,-0.03000,2.82000,3.22000,2.93000,2.92000,82.37000,98.37000
0.17000,0.00000,-0.04000,2.66000,3.01000,2.49000,2.38000,77.26000,86.77000
0.18000,0.00000,-0.05000,2.34000,2.76000,2.03000,1.78000,77.26000,86.77000
0.18000,0.00000,-0.05000,2.20000,2.51000,1.78000,1.47000,71.81000,74.92000
0.19000,0.00000,-0.06000,1.74000,1.95000,1.75000,1.39000,71.81000,74.92000
0.19000,0.00000,-0.06000,1.62000,1.58000,1.76000,1.37000,77.16000,77.84000
0.19000,0.00000,-0.05000,1.62000,1.39000,1.76000,1.37000,77.16000,77.84000
0.20000,0.00000,-0.04000,1.58000,1.04000,1.75000,1.39000,79.03000,83.07000
0.20000,0.00000,-0.03000,1.89000,1.10000,1.82000,1.53000,79.03000,83.07000
